4.6771447973389916E-15 2.1371005470066995E-15 
7.47454457212881E-16 1.9009438941609973E-14 
4.6771447973389916E-15 2.1371005470066995E-15 
7.47454457212881E-16 1.9009438941609973E-14 
4.6771447973389916E-15 2.1371005470066995E-15 
7.47454457212881E-16 1.9009438941609973E-14 
7.47454457212881E-16 1.9009438941609973E-14 
4.6771447973389916E-15 2.1371005470066995E-15 
7.47454457212881E-16 1.9009438941609973E-14 
4.6771447973389916E-15 2.1371005470066995E-15 
7.47454457212881E-16 1.9009438941609973E-14 
4.6771447973389916E-15 2.1371005470066995E-15 
4.6771447973389916E-15 2.1371005470066995E-15 
7.47454457212881E-16 1.9009438941609973E-14 
7.47454457212881E-16 1.9009438941609973E-14 
4.6771447973389916E-15 2.1371005470066995E-15 
7.47454457212881E-16 1.9009438941609973E-14 
4.6771447973389916E-15 2.1371005470066995E-15 
7.47454457212881E-16 1.9009438941609973E-14 
4.6771447973389916E-15 2.1371005470066995E-15 
7.47454457212881E-16 1.9009438941609973E-14 
4.6771447973389916E-15 2.1371005470066995E-15 
7.47454457212881E-16 1.9009438941609973E-14 
4.6771447973389916E-15 2.1371005470066995E-15 
7.47454457212881E-16 1.9009438941609973E-14 
4.6771447973389916E-15 2.1371005470066995E-15 
7.47454457212881E-16 1.9009438941609973E-14 
4.6771447973389916E-15 2.1371005470066995E-15 
7.47454457212881E-16 1.9009438941609973E-14 
4.6771447973389916E-15 2.1371005470066995E-15 
4.6771447973389916E-15 2.1371005470066995E-15 
7.47454457212881E-16 1.9009438941609973E-14 
7.47454457212881E-16 1.9009438941609973E-14 
4.6771447973389916E-15 2.1371005470066995E-15 
7.47454457212881E-16 1.9009438941609973E-14 
4.6771447973389916E-15 2.1371005470066995E-15 
4.6771447973389916E-15 2.1371005470066995E-15 
7.47454457212881E-16 1.9009438941609973E-14 
7.47454457212881E-16 1.9009438941609973E-14 
4.6771447973389916E-15 2.1371005470066995E-15 
4.6771447973389916E-15 2.1371005470066995E-15 
7.47454457212881E-16 1.9009438941609973E-14 
7.47454457212881E-16 1.9009438941609973E-14 
4.6771447973389916E-15 2.1371005470066995E-15 
4.6771447973389916E-15 2.1371005470066995E-15 
7.47454457212881E-16 1.9009438941609973E-14 
4.6771447973389916E-15 2.1371005470066995E-15 
7.47454457212881E-16 1.9009438941609973E-14 
4.6771447973389916E-15 2.1371005470066995E-15 
7.47454457212881E-16 1.9009438941609973E-14 
4.6771447973389916E-15 2.1371005470066995E-15 
7.47454457212881E-16 1.9009438941609973E-14 
4.6771447973389916E-15 2.1371005470066995E-15 
7.47454457212881E-16 1.9009438941609973E-14 
7.47454457212881E-16 1.9009438941609973E-14 
4.6771447973389916E-15 2.1371005470066995E-15 
7.47454457212881E-16 1.9009438941609973E-14 
4.6771447973389916E-15 2.1371005470066995E-15 
4.6771447973389916E-15 2.1371005470066995E-15 
7.47454457212881E-16 1.9009438941609973E-14 
4.6771447973389916E-15 2.1371005470066995E-15 
7.47454457212881E-16 1.9009438941609973E-14 
7.47454457212881E-16 1.9009438941609973E-14 
4.6771447973389916E-15 2.1371005470066995E-15 
7.47454457212881E-16 1.9009438941609973E-14 
4.6771447973389916E-15 2.1371005470066995E-15 
7.47454457212881E-16 1.9009438941609973E-14 
4.6771447973389916E-15 2.1371005470066995E-15 
4.6771447973389916E-15 2.1371005470066995E-15 
7.47454457212881E-16 1.9009438941609973E-14 
7.47454457212881E-16 1.9009438941609973E-14 
4.6771447973389916E-15 2.1371005470066995E-15 
7.47454457212881E-16 1.9009438941609973E-14 
4.6771447973389916E-15 2.1371005470066995E-15 
7.47454457212881E-16 1.9009438941609973E-14 
4.6771447973389916E-15 2.1371005470066995E-15 
7.47454457212881E-16 1.9009438941609973E-14 
4.6771447973389916E-15 2.1371005470066995E-15 
7.47454457212881E-16 1.9009438941609973E-14 
4.6771447973389916E-15 2.1371005470066995E-15 
4.6771447973389916E-15 2.1371005470066995E-15 
7.47454457212881E-16 1.9009438941609973E-14 
7.47454457212881E-16 1.9009438941609973E-14 
4.6771447973389916E-15 2.1371005470066995E-15 
7.47454457212881E-16 1.9009438941609973E-14 
4.6771447973389916E-15 2.1371005470066995E-15 
7.47454457212881E-16 1.9009438941609973E-14 
4.6771447973389916E-15 2.1371005470066995E-15 
7.47454457212881E-16 1.9009438941609973E-14 
4.6771447973389916E-15 2.1371005470066995E-15 
4.6771447973389916E-15 2.1371005470066995E-15 
7.47454457212881E-16 1.9009438941609973E-14 
7.47454457212881E-16 1.9009438941609973E-14 
4.6771447973389916E-15 2.1371005470066995E-15 
4.6771447973389916E-15 2.1371005470066995E-15 
7.47454457212881E-16 1.9009438941609973E-14 
7.47454457212881E-16 1.9009438941609973E-14 
4.6771447973389916E-15 2.1371005470066995E-15 
7.47454457212881E-16 1.9009438941609973E-14 
4.6771447973389916E-15 2.1371005470066995E-15 
